,generation,score,fate,mol,smiles
10,1,0.5939053101352991,survived,<rdkit.Chem.rdchem.Mol object at 0x1484e1a78d10>,COC(c1cccc(O)c1)c1cccn1-c1ccc(OCC(N)=O)c(O)c1
11,2,0.5281428019196401,survived,<rdkit.Chem.rdchem.Mol object at 0x1484e1a7a8e0>,CC1CC1Oc1cnc(N2OCCC2C(NN)c2cccc(O)c2)cc1F
12,2,0.792195979566818,survived,<rdkit.Chem.rdchem.Mol object at 0x14851bffaa70>,COC(c1cccc(N)n1)C1CCCN1C1=CC(O)C(OCC2CC2)=NC1
13,2,0.7361650585250159,survived,<rdkit.Chem.rdchem.Mol object at 0x1484e1a7a660>,COC(=C1CCCN1c1ccc(OCC2CC2)c(O)c1)c1cccc(O)c1
14,2,0.8008879344527472,survived,<rdkit.Chem.rdchem.Mol object at 0x1484e1a7a9d0>,COC(c1cccc(O)c1)C1CCCN1c1ccc(OC2CC2C)c(F)c1
15,2,0.7675371020419007,survived,<rdkit.Chem.rdchem.Mol object at 0x1484e1a7aac0>,COC(c1cccc(F)c1)C1CCCN1c1ccc(OCC2CC2)c(O)c1
16,2,0.7518322029508753,survived,<rdkit.Chem.rdchem.Mol object at 0x1484e1a7a840>,COC(C1=CC=NC(=O)C1)C1CCNN1C1=NC(=O)C(OCC2CC2)=CC1
17,2,0.6526831045584083,survived,<rdkit.Chem.rdchem.Mol object at 0x1484e1a7ac00>,CCCCOc1ccc(N2CCOC2C(OC)C2=NC(=O)C=CC2)cc1F
18,2,0.7641920950202222,survived,<rdkit.Chem.rdchem.Mol object at 0x1484e1a7b0b0>,COC(c1cccc(O)c1)C1CCCN1c1ccc(OCC2CC2)c(O)c1
19,2,0.7984727605284501,survived,<rdkit.Chem.rdchem.Mol object at 0x1484e1a7aa20>,COC(c1cccc(O)c1)C1OCCN1c1ccc(OCC2CC2)c(F)c1
20,2,0.6732160400780708,survived,<rdkit.Chem.rdchem.Mol object at 0x1484e1a7ac50>,CCC(c1cccc(N)c1)N1CCCC1c1ccc(OCC2CC2)c(O)c1
21,3,0.739617549829584,purged,<rdkit.Chem.rdchem.Mol object at 0x1484e1a7ba60>,COC(c1cccc(O)c1)C1CCCC1c1ccc(OC2CC2C)c(O)c1
22,3,0.793769529777526,purged,<rdkit.Chem.rdchem.Mol object at 0x1484e37fbb50>,COC(C1=CN(O)CC=C1)C1OCCN1c1ccc(OCC2CC2)c(C)c1
23,3,0.650424813787584,purged,<rdkit.Chem.rdchem.Mol object at 0x1484e1a7bd80>,COC(c1cccc(N)c1)C1CCNN1c1ccc(OCC2CC2)c(O)c1
24,3,0.7184590887535668,purged,<rdkit.Chem.rdchem.Mol object at 0x1484e37fbce0>,COC(c1cccc(O)c1)c1nncn1-c1ccc(OC2CC2C)c(F)c1
25,3,0.7245662243332828,purged,<rdkit.Chem.rdchem.Mol object at 0x1484e36abfb0>,Cc1cc(N2CCOC2=C(C#N)c2cccc(F)c2)ccc1OCC1CC1
26,3,0.7208663353173151,purged,<rdkit.Chem.rdchem.Mol object at 0x1484fdeb38d0>,C=CC(C1=NC(=O)N=CC1)C1CCCN1c1cnc(NCC2CC2)c(O)c1
27,3,0.7454934002393373,purged,<rdkit.Chem.rdchem.Mol object at 0x1484e1a7bf60>,COC(c1cccc(F)c1)C1CCCN1c1cnc(OC2CC2C)c(F)c1
28,3,0.7344754446159287,purged,<rdkit.Chem.rdchem.Mol object at 0x1484e37fbdd0>,COC(C1=CC=NC(=O)C1)C1OCCN1c1ccc(OCC2CC2)c(F)c1
29,3,0.7624080379259142,purged,<rdkit.Chem.rdchem.Mol object at 0x1484e1a7b9c0>,CCC(c1cccc(N)n1)C1CCCN1c1ccc(OCC2CC2)c(O)c1
30,3,0.5672362503752955,purged,<rdkit.Chem.rdchem.Mol object at 0x1484e1a79080>,COC(c1cncc(N)n1)C1NNCN1c1ccc(OCC2CC2)c(O)c1
