,generation,score,fate,mol,smiles
34,2,0.8598115043438941,survived,<rdkit.Chem.rdchem.Mol object at 0x150d9cdb36f0>,CC1(CC2(O)CC2Oc2cc(Cl)cc3c2CCO3)OC1=O
35,2,0.5677207039225382,survived,<rdkit.Chem.rdchem.Mol object at 0x150d6cfd0360>,CN1C=C2CCSC2=C(NC2NC2(O)CC2(C)CC2O)C1
36,2,0.8616166769111856,survived,<rdkit.Chem.rdchem.Mol object at 0x150d6cfd1170>,CC1(OC2(C)OC2N)CC1Oc1cc(Cl)cc2c1SCC2
37,2,0.924926025650152,survived,<rdkit.Chem.rdchem.Mol object at 0x150d6cfd0270>,Cc1cc(OC2CC2(O)CC(F)(F)C#N)c2c(n1)CCS2
38,2,0.8576847699952246,survived,<rdkit.Chem.rdchem.Mol object at 0x150d80db39c0>,CC1(CC2(C)OC2Oc2cc(Cl)cc3c2SCC3)CC1O
39,2,0.7953343206790663,survived,<rdkit.Chem.rdchem.Mol object at 0x150d6cfd20c0>,CN(CC=O)CC(=O)NCCc1cc(Cl)cc2ccsc12
40,2,0.8672986951600313,survived,<rdkit.Chem.rdchem.Mol object at 0x150d6cfd1490>,Cc1cc(NC2CC2(C)CC2(C)CC2O)c2sccc2c1
41,2,0.7483283607882993,survived,<rdkit.Chem.rdchem.Mol object at 0x150d6cfd2480>,CC1(NC2(O)CC2Oc2cc(Cl)cc3ncsc23)CC1O
42,2,0.8872954215509261,survived,<rdkit.Chem.rdchem.Mol object at 0x150d6cfd1120>,Cc1cc(OC2CC2(O)CC(C)C(=O)O)c2sccc2n1
43,2,0.6642098622773547,survived,<rdkit.Chem.rdchem.Mol object at 0x150d80db3c40>,C=C1CC(F)(COc2cc(Cl)cc3ccsc23)NC1(C)O
44,2,0.6382525847855658,survived,<rdkit.Chem.rdchem.Mol object at 0x150d6cfd1260>,CC(O)(CNc1cc(Cl)cc2c1SCC2)OC1(C)OC1=O
45,2,0.6603631119620222,survived,<rdkit.Chem.rdchem.Mol object at 0x150d6cfd2e80>,CC1(CC2(C)CC2Nc2cc(Cl)nc3c2SCC3)NC1=O
46,2,0.6227097647607588,survived,<rdkit.Chem.rdchem.Mol object at 0x150d6cfd0220>,CC(CC1(C)NC1Cc1cc(Cl)cc2c1SCC2)OCO
47,2,0.832505894788873,survived,<rdkit.Chem.rdchem.Mol object at 0x150d6cfd10d0>,Cc1cc(CC2CC2(O)CC(=O)C(=O)O)c2sccc2c1
48,2,0.667083374576872,survived,<rdkit.Chem.rdchem.Mol object at 0x150d6cfd0ef0>,CC1(OC2(O)CC2Oc2cc(Cl)cc3c2SCO3)OC1=O
49,2,0.7778535726468541,survived,<rdkit.Chem.rdchem.Mol object at 0x150d804e1850>,CC1N=C2N=CC=C2C(OC2CC2(C)CC(C)NC=O)=N1
50,2,0.6639454326533392,survived,<rdkit.Chem.rdchem.Mol object at 0x150d6cfd0f90>,CC1=Cc2[nH]nnc2C(CCNC(=O)CN(C)CCO)C1
51,2,0.7295395906385302,survived,<rdkit.Chem.rdchem.Mol object at 0x150d6cfb8d10>,CCC1N=C(Cl)C=C(OCCC(F)CC2(C)OC2=O)C1O
52,2,0.7880487219770497,survived,<rdkit.Chem.rdchem.Mol object at 0x150d80ddfec0>,CC1CC(OC2OC2(F)CC(F)(F)CN)C2CCCN2C1
53,2,0.8616166769111856,survived,<rdkit.Chem.rdchem.Mol object at 0x150d80ddf9c0>,CC1(OC2(C)OC2Oc2cc(Cl)cc3c2SCC3)CC1N
54,2,0.8191079760217294,survived,<rdkit.Chem.rdchem.Mol object at 0x150d6cfd0e50>,CC1(CC2(O)NC2Cc2cc(Cl)cc3c2SCO3)OC1=O
55,2,0.8707065739801554,survived,<rdkit.Chem.rdchem.Mol object at 0x150d6cfd02c0>,CC1=CC2OCSC2C(OC2CC2(C)CC2(C)CC2O)=N1
56,2,0.7917600323332903,survived,<rdkit.Chem.rdchem.Mol object at 0x150d6cfd0bd0>,Cc1cc(NC2CC2(O)CC2(C)CC2O)c2ocnc2n1
57,2,0.8800006544832256,survived,<rdkit.Chem.rdchem.Mol object at 0x150d6cfd0e00>,Cc1cc2ccsc2c(NC2CC2(C)OC2(C)OC2=O)n1
58,2,0.6151639823013639,survived,<rdkit.Chem.rdchem.Mol object at 0x150d6cfb9080>,CC1(CC2(O)CC2CC2=CC(=S)CC3CCSC23)NC1=O
59,2,0.810664460766348,survived,<rdkit.Chem.rdchem.Mol object at 0x150d6cfd0a90>,CC(CC1(F)OC1Nc1cc(Cl)cc2ccsc12)C(=O)O
60,2,0.7424609654300034,survived,<rdkit.Chem.rdchem.Mol object at 0x150d6cfb8fe0>,Cc1cc(NC2CC2(O)CC(C)(F)C=N)c2sccc2n1
61,2,0.8177689114085904,survived,<rdkit.Chem.rdchem.Mol object at 0x150d804e1f30>,CC1=NC(CC(F)C(O)CC2(F)OC2=O)c2sccc2N1
62,2,0.814129081668473,survived,<rdkit.Chem.rdchem.Mol object at 0x150d6cfb8b80>,CC1(CC(=O)NCCc2cc(Cl)nc3c2SCC3)CC1N
63,3,0.9214091187808007,survived,<rdkit.Chem.rdchem.Mol object at 0x150dbaf347c0>,Cc1cc(NC2CC2(C)CC(F)(F)C#N)c2c(n1)CCC2
64,3,0.6860157332010467,survived,<rdkit.Chem.rdchem.Mol object at 0x150d6cfd1e40>,Cc1cc2c(c(OC3CC3(F)CC(=O)N(C)O)c1)SCC2
65,3,0.5774505438176993,survived,<rdkit.Chem.rdchem.Mol object at 0x150d6cfd2110>,C=C(OC1(F)CC1NC1=CC(C)=CC2=NC=NC12)C(N)=O
66,3,0.6410569950991973,survived,<rdkit.Chem.rdchem.Mol object at 0x150d804e3650>,CC1=Cc2[nH]cnc2C(NC2CC2(C)OC(C)OC#N)C1
67,3,0.8607490374078847,survived,<rdkit.Chem.rdchem.Mol object at 0x150d6cfd1d50>,Cc1cc(OC2CC2(O)CC(C)(F)C=O)c2ccoc2c1
68,3,0.8690754104132427,survived,<rdkit.Chem.rdchem.Mol object at 0x150d804e1c10>,CC1(CNC2=CC(Cl)=CC3=NC=CC23)CC(=O)C(C)(F)C1
69,3,0.7919573051928002,survived,<rdkit.Chem.rdchem.Mol object at 0x150d6cfd1c10>,CC1(OC2(C)CC2Oc2cc(Cl)cc3c2SCO3)OC1=O
70,3,0.7451304338526608,survived,<rdkit.Chem.rdchem.Mol object at 0x150d6cfbb240>,CC1(OC2(C)OC2Nc2cc(Cl)cc3ncsc23)NC1O
71,3,0.8025482682932574,survived,<rdkit.Chem.rdchem.Mol object at 0x150d6cfb9fd0>,NCC(F)(F)CC1(F)CC1OC1=CC(N)=NC2=CN=NC21
72,3,0.8593571889714684,survived,<rdkit.Chem.rdchem.Mol object at 0x150d6cfb9f80>,Cc1cc2c(c(OC3CC3(F)OC(=O)N(C)C)c1)SCC2
73,3,0.8114182551026993,survived,<rdkit.Chem.rdchem.Mol object at 0x150d6cfd7380>,CC(=O)C(C)=CC1(O)CC1OC1C=C(Cl)CC2=C1C=CC2
74,3,0.8055911081849012,survived,<rdkit.Chem.rdchem.Mol object at 0x150d9cdb3100>,Cc1cc2ocnc2c(OC2CC2(O)OC2(C)CC2N)n1
75,3,0.7356628674762992,survived,<rdkit.Chem.rdchem.Mol object at 0x150d6cfd2f70>,CC1N=C(NC2CC2(C)CC2(C)OC2N)C2=NCOC2=N1
76,3,0.7918697104605106,survived,<rdkit.Chem.rdchem.Mol object at 0x150d6d1073d0>,C.CC1(CC2(C)CC2Cc2cc(Cl)cc3nonc23)CO1
77,3,0.7876785965935424,survived,<rdkit.Chem.rdchem.Mol object at 0x150d80df9210>,C=CC(O)(F)CC1(C)CC1OC1=CC(C)=CC2=CN=CC21
78,3,0.9127947502654203,survived,<rdkit.Chem.rdchem.Mol object at 0x150d6cfb9df0>,Cc1cc(OC2CC2(F)CC2(O)CC2O)c2sccc2c1
79,3,0.8543024227341739,survived,<rdkit.Chem.rdchem.Mol object at 0x150d6cfbb0b0>,Cc1cc(OC(C)C(=O)NC(C)C(=O)O)c2c(n1)CCS2
80,3,0.753777665006959,survived,<rdkit.Chem.rdchem.Mol object at 0x150d6cfd74c0>,CC1=CC2=CC=NC2C(NC2OC2(C)OC2(C)OC2O)=C1
81,3,0.8704267412947987,survived,<rdkit.Chem.rdchem.Mol object at 0x150d80db3fb0>,COCC(=O)CC1(O)CC1Oc1nc(C)nc2ccsc12
82,3,0.7500249708106707,survived,<rdkit.Chem.rdchem.Mol object at 0x150d6cfbb2e0>,CC1(CC(O)CCO)CC1Nc1cc(Cl)cc2c1SCC2
83,3,0.6870686899737675,survived,<rdkit.Chem.rdchem.Mol object at 0x150dbaf34180>,CC(CCO)OC1(O)CC1Nc1cc(Cl)cc2c1SCS2
84,3,0.8323393544363392,survived,<rdkit.Chem.rdchem.Mol object at 0x150d6cfba7a0>,CC(CCNc1cc(Cl)cc2ccsc12)OC1(C)CC1O
85,3,0.7139195452003473,survived,<rdkit.Chem.rdchem.Mol object at 0x150d6cfba7f0>,Cc1cc(NC2CC2(O)OC(F)(F)CN)c2c(n1)CCS2
86,3,0.32713908191401736,survived,<rdkit.Chem.rdchem.Mol object at 0x150d6cfd2ed0>,Cc1cc2c(c(OC3CC3(F)CC(=O)N(N)O)n1)CCN2
87,3,0.7530060648604404,survived,<rdkit.Chem.rdchem.Mol object at 0x150d6cfbbab0>,C=C1C=C2OCSC2C(NC2NC2(C)OC2(C)CC2=O)=N1
88,3,0.683576409531048,survived,<rdkit.Chem.rdchem.Mol object at 0x150d6cfbba10>,CC1CC2CCSC2C(OC2CC2(C)CC(C)CC=O)C1
89,3,0.7364406000839514,survived,<rdkit.Chem.rdchem.Mol object at 0x150d6cfbb420>,CC1=CC2=NC=NC2C(OC2CC2(O)CC2(C)NC2=O)=C1
90,3,0.8692803095388796,survived,<rdkit.Chem.rdchem.Mol object at 0x150d6d28bb50>,CN1OC1(C)OC1(F)OC1Nc1cc(Cl)cc2ccsc12
91,3,0.5981731752535454,survived,<rdkit.Chem.rdchem.Mol object at 0x150d80db3a60>,CC1(OC2(C)OC2NC2C=C(Cl)N=C3N=CSC32)CC1O
92,4,0.8626908724272729,survived,<rdkit.Chem.rdchem.Mol object at 0x150d6cfbaac0>,Cc1cc2c(c(OC(C)C(C)CC(F)(F)CO)c1)CCC2
93,4,0.6174227295339233,survived,<rdkit.Chem.rdchem.Mol object at 0x150d6cfba0c0>,C.C[N+](=O)[O-].Cc1cc(OC2CC2(C)F)c2c(n1)CCS2
94,4,0.6967555881703632,survived,<rdkit.Chem.rdchem.Mol object at 0x150d80db3ec0>,CC1N=C2CCSC2C(OC2C3CCCC(=O)OC32C)=N1
95,4,0.8536750724997657,survived,<rdkit.Chem.rdchem.Mol object at 0x150d6cfd7600>,CC(=O)C(C)CC(=O)C(=O)Nc1cc(Cl)cc2ccsc12
96,4,0.8834109153306601,survived,<rdkit.Chem.rdchem.Mol object at 0x150d6cfd5210>,Cc1cc(NCC2(F)CC(C)(C)C(=O)O2)n2ccnc2c1
97,4,0.318795891922508,survived,<rdkit.Chem.rdchem.Mol object at 0x150d6d104810>,NC1=CC(OC2CC2(O)CC(O)(O)CO)C2C=CNC2=N1
98,4,0.8497000195300143,survived,<rdkit.Chem.rdchem.Mol object at 0x150d6cf45530>,Cc1cc(OC2CC2(O)NC(=O)C(C)C)c2sccc2n1
99,4,0.7461833362446629,survived,<rdkit.Chem.rdchem.Mol object at 0x150d6cfd4e00>,CC1=CC(OC(F)C(=O)NC(C)C(=O)O)C2=NC=NC2=N1
100,4,0.7156723152396549,survived,<rdkit.Chem.rdchem.Mol object at 0x150d6cfd27f0>,CC1NC2COC=C2C(NC2CC2(O)CC(F)(F)C#N)S1
101,4,0.668306935458861,survived,<rdkit.Chem.rdchem.Mol object at 0x150d6cfd5620>,CC1N=C2N=CSC2C(OC2CC2(O)CC(C)(O)CS)=N1
102,4,0.8093100431350609,survived,<rdkit.Chem.rdchem.Mol object at 0x150d6cfb8270>,C.CC1(OC2(F)OC2NC2=CC(Cl)=CC3=CC=NC32)CO1
103,4,0.8973574673721253,survived,<rdkit.Chem.rdchem.Mol object at 0x150d6cf452b0>,CC1(CNc2cc(Cl)cc3c2OCO3)CC(O)C(C)(F)O1
104,4,0.8777950935935495,survived,<rdkit.Chem.rdchem.Mol object at 0x150d9e37d850>,Cc1cc(NC2CC2(F)CC(C)(F)CO)c2c(c1)OCC2
105,4,0.516964315293245,survived,<rdkit.Chem.rdchem.Mol object at 0x150d6cfbb1f0>,Cc1cc(OC2CC2(F)CC(=N)N(C)O)c2sccc2n1
106,4,0.5570665047213689,survived,<rdkit.Chem.rdchem.Mol object at 0x150d6cfd4900>,CC1=CC(OC(=O)C(=O)NC(C)C(=O)O)C2SC=NC2=N1
107,4,0.8584926542729162,survived,<rdkit.Chem.rdchem.Mol object at 0x150dbaf35260>,CC(C)(C#N)CC1(F)CC1OC1=CC(N)N=C2N=CC=C12
108,4,0.8907696473848948,survived,<rdkit.Chem.rdchem.Mol object at 0x150d6cfd5300>,Cc1cc(OC2CC2(O)CC(O)C(C)F)c2scnc2c1
109,4,0.6380237460445769,survived,<rdkit.Chem.rdchem.Mol object at 0x150d6cfd5ad0>,Cc1cc2c(c(NC3OC3(O)OC3(C)CN3C)n1)SCC2
110,4,0.8469193648319324,survived,<rdkit.Chem.rdchem.Mol object at 0x150d6cf45c10>,C=C1CC(C)(CNc2cc(Cl)cc3nccn23)CC1(C)F
111,4,0.8833070758255327,survived,<rdkit.Chem.rdchem.Mol object at 0x150d6cfd5bc0>,Cc1cc(OC2CC2(O)CC(F)(F)CO)c2ncoc2c1
112,4,0.7762423516672372,survived,<rdkit.Chem.rdchem.Mol object at 0x150d6cf45da0>,CC1=CC2=NN=NC2C(OC2CC2(F)OC(O)N(C)C)=C1
113,4,0.7366657941097376,survived,<rdkit.Chem.rdchem.Mol object at 0x150d6cf455d0>,Cc1cc(NC(=O)C(=O)NC(C)C(=O)O)c2sccc2n1
114,4,0.9073941162223897,survived,<rdkit.Chem.rdchem.Mol object at 0x150d6cfd58f0>,Cc1cc(NC2CC2(C)CC(F)(F)C#N)c2nc[nH]c2n1
115,4,0.7943178265346844,survived,<rdkit.Chem.rdchem.Mol object at 0x150d6cf453f0>,C=C1CC1(O)CC1(C)CC1OC1=CC(C)=CC2=CC=CC21
116,4,0.850414472317516,survived,<rdkit.Chem.rdchem.Mol object at 0x150d6cfd6340>,CCCC(C)CC1(F)CC1Oc1cc(N)nc2ccsc12
117,4,0.5086239241014365,survived,<rdkit.Chem.rdchem.Mol object at 0x150d6cf45fd0>,CN1CC1(C)OC1(O)OC1Nc1nc(Cl)cc2ccsc12
118,4,0.914368223755467,survived,<rdkit.Chem.rdchem.Mol object at 0x150d6cfd4e50>,CC1(CNc2cc(Cl)cc3ocnc23)CC(C)(F)C(=O)N1
119,4,0.6703739917029627,survived,<rdkit.Chem.rdchem.Mol object at 0x150d6cfd54e0>,C=NC(C)(F)CC1(O)CC1Oc1cc(C)cc2c1CCO2
120,4,0.8469056155853932,survived,<rdkit.Chem.rdchem.Mol object at 0x150d6cf46110>,CC(=O)C(=O)CC1(F)CC1Nc1cc(C)nc2c1SCC2
121,4,0.4910819121574735,survived,<rdkit.Chem.rdchem.Mol object at 0x150d6cfd6200>,Cc1cc(NC(=O)C(=O)NC(=S)C(N)=O)c2c(n1)CCS2
122,5,0.9125120703578943,purged,<rdkit.Chem.rdchem.Mol object at 0x150d80df9710>,CC1(F)CC(O)(CNc2cc(Cl)cc3occc23)CC1=O
123,5,0.8063712915099499,purged,<rdkit.Chem.rdchem.Mol object at 0x150d9e37eb10>,CC1C=C(NC2CC2(C)CC(F)(F)CN)C2=NC=NC2=N1
124,5,0.8690316601018802,purged,<rdkit.Chem.rdchem.Mol object at 0x150d6cfb9f30>,CC1CC(C)(CNC2=CC(Cl)=CC3=NN=NC23)OC1(C)F
125,5,0.8055773410178761,purged,<rdkit.Chem.rdchem.Mol object at 0x150d6cfd6390>,CC(=O)N(C)C.CCCCNC1CC(Cl)=CC2=NCSC21
126,5,0.9148807774289808,purged,<rdkit.Chem.rdchem.Mol object at 0x150d80df86d0>,Cc1cc(NCC2(F)CC(=N)C(F)(F)C2)n2ncnc2c1
127,5,0.801166355521271,purged,<rdkit.Chem.rdchem.Mol object at 0x150d80dfb060>,CC1=CC2=NC=NC2C(OC2CC2(O)CC(F)(F)CO)=C1
128,5,0.5591876884880967,purged,<rdkit.Chem.rdchem.Mol object at 0x150d6cfd6c50>,Cc1cc2c(c(NC3CC3(O)CC(C)(C)CO)n1)CNN2
129,5,0.718003192309802,purged,<rdkit.Chem.rdchem.Mol object at 0x150d6cf46d90>,Cc1cc(NC(O)C(F)CC(F)(F)CO)c2ccoc2c1
130,5,0.833274727300182,purged,<rdkit.Chem.rdchem.Mol object at 0x150d6d1071a0>,CC1(CNC2=CC(Cl)=CC3=NN=NC23)CC(F)(F)C(N)O1
131,5,0.8639732648367242,purged,<rdkit.Chem.rdchem.Mol object at 0x150d6cfd6cf0>,CC1=CC(OC2CC2(C)CC(F)(F)C#N)C2C=NNC2=N1
132,5,0.8143866598456929,purged,<rdkit.Chem.rdchem.Mol object at 0x150d6cf46ca0>,Cc1cc(OCC2(C)CN(C)C(C)(F)C2)c2nnoc2c1
133,5,0.8629245226300639,purged,<rdkit.Chem.rdchem.Mol object at 0x150d6cf47420>,CC1CC(OC2CC2(C)NC(=O)C(C)C)=c2cc[nH]c2=N1
134,5,0.6532594278190239,purged,<rdkit.Chem.rdchem.Mol object at 0x150d804e3380>,OCC(F)(F)CC1(O)NC1CC1=CC(F)=CC2=NC=NC12
135,5,0.7025609507907934,purged,<rdkit.Chem.rdchem.Mol object at 0x150d6cf47510>,CC1C=C(OC2CC2(F)CC(C)(F)CO)C2NCNC2=N1
136,5,0.6616350663481729,purged,<rdkit.Chem.rdchem.Mol object at 0x150d6cfd72e0>,CC1C=C(N=C(F)C(C)OC2(F)OC2O)c2cc[nH]c2C1
137,5,0.8340797566675278,purged,<rdkit.Chem.rdchem.Mol object at 0x150d6cfd76f0>,CC1(CNC2=CC(Cl)=CC3=NC=NC23)CC(C)(C)C(=O)N1
138,5,0.8695369446465064,purged,<rdkit.Chem.rdchem.Mol object at 0x150d80dfa700>,CN1CC(C)(CNc2cc(Cl)cc3c2OCC3)OC1(C)F
139,5,0.6370938551576725,purged,<rdkit.Chem.rdchem.Mol object at 0x150d6cf47560>,CC1C=C(OC2CC2(O)CC(=O)C(N)=O)C2=NC=NC2=N1
140,5,0.7413842814741335,purged,<rdkit.Chem.rdchem.Mol object at 0x150d6cfd75b0>,CC1CC(NCC2(O)CC(=O)C(C)(C)C2)=C2CCNC2C1
141,5,0.5662610439138303,purged,<rdkit.Chem.rdchem.Mol object at 0x150d6cfd6ed0>,CC1CC2=C(NCN2)C(CC2OC2(O)CC(F)(F)CN)C1
142,5,0.585427219634103,purged,<rdkit.Chem.rdchem.Mol object at 0x150d6cfd6de0>,Nc1cc(NC2OC2(F)CC(F)(F)CO)c2sccc2c1
143,5,0.7821632142743359,purged,<rdkit.Chem.rdchem.Mol object at 0x150d6cf47790>,Cc1cc2nccc-2n(CS(=O)C(C)CC2(C)OC2=O)n1
144,5,0.868667296401631,purged,<rdkit.Chem.rdchem.Mol object at 0x150d6cf476a0>,CC1(CNc2cc(Cl)cc3c2OCO3)CC(C)(C)C(=O)O1
145,5,0.7851123802060406,purged,<rdkit.Chem.rdchem.Mol object at 0x150d6cfd0590>,C=C(CC(F)(F)CC)C(=C)Nc1cc(C)nc2[nH]cnc12
146,5,0.9113205724086851,purged,<rdkit.Chem.rdchem.Mol object at 0x150d80ddfa10>,CC1(CNc2cc(Cl)cc3ocnc23)CC(=O)C(C)(O)C1
147,5,0.6657127099944092,purged,<rdkit.Chem.rdchem.Mol object at 0x150d6cf46f70>,CC1=CC2=NN=NC2C(OC2CC2(C)CC2(O)NC2O)=C1
148,5,0.886007656545543,purged,<rdkit.Chem.rdchem.Mol object at 0x150d6cfd7b50>,Cc1cc2c(c(NCC3(C)CC(=O)C(C)(F)C3)c1)SCN2
149,5,0.8113046940290403,purged,<rdkit.Chem.rdchem.Mol object at 0x150d80ddf970>,Cc1cc(NC(=O)C(=O)CC(F)(F)CN)c2c(c1)OCS2
150,5,0.8334355332095086,purged,<rdkit.Chem.rdchem.Mol object at 0x150d6cf47ba0>,CC1=CC(OC2CC2(F)CC(C)(F)CO)N2CCOC2O1
151,5,0.8488917616063233,purged,<rdkit.Chem.rdchem.Mol object at 0x150d80ddfb00>,Cc1cc2c(c(OC(C)C(O)CC(F)(F)CO)c1)CCC2
