,generation,score,fate,mol,smiles
14,1,0.5419947315374123,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef9944cc0>,Cc1[nH]nnc1-c1cccc2[nH]c3ccccc3c12
15,1,0.5412150024877043,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef9946d40>,Nc1[nH]nnc1-c1cccc2oc3cnccc3c12
16,1,0.7166215572521818,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef9946de0>,Nc1nonc1-c1nccc2oc3c(c12)C=CCC3
17,1,0.5446126883091568,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef9946f20>,Cc1[nH]nnc1-c1nccc2cc3c[nH]ccc-3c12
18,1,0.5457974252939914,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef9945800>,Cc1[nH]ncc1-c1cccc2oc3ccccc3c12
19,1,0.7365849422834798,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef9946930>,O=C1NN=CC1c1nccc2sc3ccccc3c12
20,1,0.8169049715048715,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef9945e40>,Nc1nonc1-c1cccc2c1=C1C=CCC=C1N=2
21,1,0.8428912604322071,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef9945260>,Cc1[nH]nnc1C1=CC=NC2=Nc3ccccc3C12
22,1,0.48341936775725125,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef9945a30>,Nc1[nH]ncc1-c1cccc2[nH]c3ccccc3c12
23,1,0.8225300883749092,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef9946a70>,Cc1[nH]ncc1-c1cccc2c1=C1C=CCC=C1N=2
24,1,0.5615758307136044,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef99471a0>,Nc1nonc1-c1cccc2oc3ccccc3c12
25,1,0.5416505969239087,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef9945cb0>,Nc1[nH]ccc1-c1nccc2oc3ccccc3c12
26,1,0.5259721403735312,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef99473d0>,Cc1nocc1-c1ncnc2sc3ccccc3c12
27,1,0.5416505969239087,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef99461b0>,Nc1[nH]ncc1-c1cccc2oc3ccccc3c12
28,1,0.7981211179319074,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef9947bf0>,Nc1[nH]ncc1-c1cccc2c1=C1C=CCC=C1N=2
29,1,0.5416505969239087,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef9947790>,Nc1[nH]ncc1-c1cccc2oc3ccccc3c12
30,1,0.4737989924040771,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef99467f0>,Nc1[nH]nnc1-c1nc[nH]c2nc3ccccc3c1-2
31,1,0.5422801983564228,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef99466b0>,Nc1[nH]ncc1-c1cccc2c1-c1ccccc1C2
32,1,0.7721644531131828,survived,<rdkit.Chem.rdchem.Mol object at 0x146f477e7560>,Cc1nonc1-c1cccc2c1=C1C=CCC=C1N=2
33,2,0.8008906285333568,survived,<rdkit.Chem.rdchem.Mol object at 0x146f48d79b70>,Cc1[nH]nnc1-c1cccc2c1=C1C=NCC=C1N=2
34,2,0.8291907326599748,survived,<rdkit.Chem.rdchem.Mol object at 0x146f209c19e0>,Cc1[nH]nnc1-c1cccc2c1=C1C=CCC=C1N=2
35,2,0.7906380654237164,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef9945c10>,Nc1[nH]nnc1C1=NC=NC2=Nc3ccccc3C21
36,2,0.7796311804531845,survived,<rdkit.Chem.rdchem.Mol object at 0x146f209c3790>,Nc1[nH]ncc1-c1cncc2c1=C1C=CCC=C1N=2
37,2,0.7490310908764993,survived,<rdkit.Chem.rdchem.Mol object at 0x146f20175850>,Nc1[nH]nnc1-c1cncc2c1=C1C=CCC=C1N=2
38,2,0.5438833412595755,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef992db20>,Nc1onnc1-c1cccc2[nH]c3ccccc3c12
39,2,0.7981211179319074,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef9945d00>,Nc1[nH]ncc1-c1cccc2c1=C1C=CCC=C1N=2
40,2,0.7796311804531845,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef992dad0>,Nc1[nH]nnc1-c1cccc2c1=C1C=CCC=C1N=2
41,2,0.4812818506154672,survived,<rdkit.Chem.rdchem.Mol object at 0x146f209c13a0>,Nc1[nH]nnc1-c1cc[nH]c2nc3ccccc3c1-2
42,2,0.8291907326599748,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef9945b70>,Cc1[nH]nnc1-c1cccc2c1=C1C=CCC=C1N=2
43,2,0.8291907326599748,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef992d9e0>,Cc1[nH]nnc1-c1cccc2c1=C1C=CCC=C1N=2
44,2,0.7831723881842937,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef992dbc0>,CC1=C(c2cccc3c2=C2C=CCC=C2N=3)CNN1
45,2,0.8335824961763714,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef992d670>,Nc1nocc1-c1cccc2c1=C1C=CCC=C1N=2
46,2,0.8169049715048715,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef99467a0>,Nc1nonc1-c1cccc2c1=C1C=CCC=C1N=2
47,2,0.7981211179319074,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef992e840>,Nc1[nH]ncc1-c1cccc2c1=C1C=CCC=C1N=2
48,2,0.7845322458110415,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef992e8e0>,Nc1nonc1-c1nccc2c1=C1C=CCCC1N=2
49,2,0.48465827748562673,survived,<rdkit.Chem.rdchem.Mol object at 0x146f6591e660>,Nc1[nH]nnc1-c1cccc2[nH]c3ccccc3c12
50,2,0.8428912604322071,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef9946570>,Cc1[nH]nnc1C1=CC=NC2=Nc3ccccc3C12
51,2,0.7208032802271886,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef9946520>,CC1OOC=C1C1=CC=NC2=Nc3ccccc3C12
52,2,0.48465827748562673,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef9946430>,Nc1[nH]nnc1-c1cccc2[nH]c3ccccc3c12
53,2,0.8169049715048715,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef992e1b0>,Nc1nonc1-c1cccc2c1=C1C=CCC=C1N=2
54,2,0.7796311804531845,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef989e3e0>,Nc1[nH]nnc1-c1cccc2c1=C1C=CCC=C1N=2
55,2,0.8225300883749092,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef99462f0>,Cc1[nH]ncc1-c1cccc2c1=C1C=CCC=C1N=2
56,2,0.7796311804531845,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef992e250>,Nc1[nH]nnc1-c1cccc2c1=C1C=CCC=C1N=2
57,2,0.8282199492459302,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef992e160>,Cc1[nH]ncc1C1=CC=NC2=Nc3ccccc3C12
58,2,0.5421847077324946,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef992e480>,Cc1[nH]nnc1-c1cncc2[nH]c3ncccc3c12
59,2,0.5729954283053398,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef992e110>,Cc1[nH]nnc1-c1ccnc2sc3ccccc3c12
60,2,0.7796311804531845,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef9945fd0>,Nc1[nH]ncc1-c1cncc2c1=C1C=CCC=C1N=2
61,2,0.5209384735988938,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef9946a20>,Cc1nonc1-c1cccc2nn3ccccc3c12
62,2,0.7490310908764993,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef99476f0>,Nc1[nH]nnc1-c1nccc2c1=C1C=CCC=C1N=2
63,2,0.7981211179319074,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef99465c0>,Nc1[nH]ncc1-c1cccc2c1=C1C=CCC=C1N=2
64,2,0.7213874154897278,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef992f240>,Nc1[nH]nnc1-c1nccc2c1C1=CCCCC1N2
65,3,0.8126463399886004,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef99451c0>,Cc1[nH]nnc1-c1nccc2c1=C1C=CCC=C1N=2
66,3,0.7452391788388013,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef993ca40>,O=C1N=NC=C1c1cccc2c1=C1C=CCC=C1C=2
67,3,0.8291907326599748,survived,<rdkit.Chem.rdchem.Mol object at 0x146f20174360>,Cc1[nH]nnc1-c1cccc2c1=C1C=CCC=C1N=2
68,3,0.7796311804531845,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef993cb30>,Nc1[nH]nnc1-c1cccc2c1=C1C=CCC=C1N=2
69,3,0.7796311804531845,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef9944bd0>,Nc1[nH]nnc1-c1cccc2c1=C1C=CCC=C1N=2
70,3,0.8315228780769105,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef9944950>,Cc1[nH]ncc1-c1nccc2c1=C1C=CCC=C1C=2
71,3,0.819986511725047,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef99444a0>,Cc1[nH]nnc1-c1cccc2c1N1C=CCCC1N2
72,3,0.730995378931465,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef9944f40>,O=C1N=NN=C1c1cccc2c1=C1C=CCC=C1N=2
73,3,0.8428912604322071,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef993cae0>,Cc1[nH]nnc1C1=CC=NC2=Nc3ccccc3C12
74,3,0.5410125494455098,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef9944f90>,Nc1nocc1-c1nc[nH]c2nc3ccccc3c1-2
75,3,0.6349448608824348,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef993c9a0>,S=C1N=NN=C1c1nccn2nc3ccccc3c12
76,3,0.5500179507729913,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef9944d10>,Cn1nnnc1-c1nc[nH]c2nc3ccccc3c1-2
77,3,0.7670256276858598,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef993d490>,Cc1[nH]nnc1-c1cccc2c1C1CC=CCC1N2
78,3,0.6693201680172685,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef993d0d0>,O=C1NN=CC1=C1NC=NC2=Nc3ccccc3C21
79,3,0.7448829552795169,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef9944ea0>,O=C1N=NC=C1c1cncc2c1=C1C=CCC=C1N=2
80,3,0.4812818506154672,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef9944ef0>,Nc1[nH]nnc1-c1cc[nH]c2nc3ccccc3c1-2
81,3,0.7972612385306332,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef993ce00>,Cc1[nH]nnc1-c1cccc2c1=C1CC=NCC1N=2
82,3,0.8276791045997332,survived,<rdkit.Chem.rdchem.Mol object at 0x146f477e7d30>,Cc1[nH]ncc1C1=C2C(=Nc3ccccc32)N=CC1
83,3,0.8126463399886004,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef9944fe0>,Cc1[nH]nnc1-c1nccc2c1=C1C=CCC=C1N=2
84,3,0.8291907326599748,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef9945620>,Cc1[nH]nnc1-c1cccc2c1=C1C=CCC=C1N=2
85,3,0.5423155497968225,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef993d080>,Cc1[nH]ncc1-c1cc[nH]c2nc3ccccc3c1-2
86,3,0.8291907326599748,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef99462a0>,Cc1[nH]ncc1-c1nccc2c1=C1C=CCC=C1N=2
87,3,0.7030234602764895,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef992d8a0>,O=C1NNCC1c1nccc2c1=C1C=CCC=C1N=2
88,3,0.7796311804531845,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef9946ed0>,Nc1[nH]nnc1-c1cccc2c1=C1C=CCC=C1N=2
89,3,0.8428912604322071,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef9945440>,Cc1[nH]nnc1C1=CC=NC2=Nc3ccccc3C12
90,3,0.8335824961763714,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef9945350>,Nc1nocc1-c1cccc2c1=C1C=CCC=C1N=2
91,3,0.8291907326599748,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef99455d0>,Cc1[nH]nnc1-c1cccc2c1=C1C=CCC=C1N=2
92,3,0.8291907326599748,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef993d210>,Cc1[nH]nnc1-c1cccc2c1=C1C=CCC=C1N=2
93,3,0.5419947315374123,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef993d580>,Cc1[nH]nnc1-c1cccc2[nH]c3ccccc3c12
94,3,0.8352585289737758,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef993dbc0>,Cc1[nH]nnc1C1=NCN=C2Oc3ccccc3C21
95,3,0.6922675032626368,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef993d4e0>,O=C1NN=CC1c1cncc2[nH]c3ccccc3c12
96,3,0.7796311804531845,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef9946890>,Nc1[nH]nnc1-c1cccc2c1=C1C=CCC=C1N=2
97,4,0.7203599857658326,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef992f380>,O=C1NN=CC1c1ccnc2oc3ccccc3c12
98,4,0.8428912604322071,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef98c6f70>,Cc1[nH]nnc1C1=CC=NC2=Nc3ccccc3C12
99,4,0.7394209861002188,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef99470b0>,Cn1ncnc1-c1nccc2c1=C1C=CCC=C1N=2
100,4,0.7981211179319074,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef9946e30>,Nc1[nH]ncc1-c1cccc2c1=C1C=CCC=C1N=2
101,4,0.7203599857658326,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef9946d90>,O=C1NN=CC1c1nccc2oc3ccccc3c12
102,4,0.7790602413806751,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef993f010>,Cc1[nH]nnc1C1C=CCC2=NC3=CCC=CC3=C21
103,4,0.8291907326599748,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef993f560>,Cc1[nH]nnc1-c1cccc2c1=C1C=CCC=C1N=2
104,4,0.8126463399886004,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef993f150>,Cc1[nH]nnc1-c1nccc2c1=C1C=CCC=C1N=2
105,4,0.8428912604322071,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef993f3d0>,Cc1[nH]nnc1C1=CC=NC2=Nc3ccccc3C12
106,4,0.7219002614570014,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef99476a0>,O=C1N=NN=C1c1nccc2c1=C1C=CCC=C1N=2
107,4,0.8086386091491274,survived,<rdkit.Chem.rdchem.Mol object at 0x146f477e6ed0>,Cc1[nH]ncc1C1=NNN=C2Oc3ccccc3C21
108,4,0.7981211179319074,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef9944a90>,Nc1[nH]ncc1-c1cccc2c1=C1C=CCC=C1N=2
109,4,0.8315228780769105,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef992f6f0>,Cc1[nH]ncc1-c1nccc2c1=C1C=CCC=C1C=2
110,4,0.8225300883749092,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef9947650>,Cc1[nH]cnc1-c1cccc2c1=C1C=CCC=C1N=2
111,4,0.7198788182923133,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef993f380>,S=C1N=NN=C1C1=CC=NC2=Nc3ccccc3C12
112,4,0.5446126883091568,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef993f5b0>,Cc1[nH]ncc1-c1nc[nH]c2nc3ccccc3c1-2
113,4,0.561705367883037,survived,<rdkit.Chem.rdchem.Mol object at 0x146f2152ffb0>,Cc1[nH]nnc1-c1ncnc2oc3ccccc3c12
114,4,0.8291907326599748,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef993f830>,Cc1[nH]nnc1-c1cccc2c1=C1C=CCC=C1N=2
115,4,0.8291907326599748,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef993f7e0>,Cc1[nH]ncc1-c1nccc2c1=C1C=CCC=C1N=2
116,4,0.8291907326599748,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef9947290>,Cc1[nH]ncc1-c1nccc2c1=C1C=CCC=C1N=2
117,4,0.5614900219771302,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef993ffb0>,Cc1[nH]nnc1-c1cccc2sc3ccccc3c12
118,4,0.7490310908764993,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef993fb00>,Nc1[nH]nnc1-c1nccc2c1=C1C=CCC=C1N=2
119,4,0.7768283020505656,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef993fec0>,Cn1nncc1C1=CC=NC2=Nc3ccccc3C12
120,4,0.5446126883091568,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef993d3a0>,Cc1[nH]ncc1-c1nc[nH]c2nc3ccccc3c1-2
121,4,0.5634201227561284,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef993fc40>,Cn1ncnc1-c1cc[nH]c2nc3ccccc3c1-2
122,4,0.7811545345406209,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef98e8270>,Cc1onnc1C1=CC=NC2=Nc3ccccc3C12
123,4,0.7273211328259848,survived,<rdkit.Chem.rdchem.Mol object at 0x146f48d7a570>,CC1=C(C2=C3C(=Nc4ccccc43)N=CC2)N=NC1
124,4,0.48128185061546713,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef98e8040>,Nc1[nH]ncc1-c1nc[nH]c2nc3ccccc3c1-2
125,4,0.5446248988703539,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef98e8400>,Cc1[nH]ncc1-c1nncc2[nH]c3ccccc3c12
126,4,0.7490310908764993,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef993f2e0>,Nc1[nH]nnc1-c1cncc2c1=C1C=CCC=C1N=2
127,4,0.6844349910950375,survived,<rdkit.Chem.rdchem.Mol object at 0x146f209c04a0>,CC1=C(c2cccc3c2=C2C=CCC=C2N=3)NNN1
128,4,0.523951982443455,survived,<rdkit.Chem.rdchem.Mol object at 0x146ef98e89a0>,Cc1[nH]ncc1-c1cccc2[nH]c3ccccc3c12
129,5,0.8282199492459302,purged,<rdkit.Chem.rdchem.Mol object at 0x146f48d793a0>,Cc1[nH]ncc1C1=CC=NC2=Nc3ccccc3C12
130,5,0.8282199492459302,purged,<rdkit.Chem.rdchem.Mol object at 0x146f209c18a0>,Cc1[nH]ncc1C1=CC=NC2=Nc3ccccc3C12
131,5,0.8008906285333568,purged,<rdkit.Chem.rdchem.Mol object at 0x146f207f0040>,Cc1[nH]ncc1-c1nccc2c1=C1C=NCC=C1N=2
132,5,0.8225300883749092,purged,<rdkit.Chem.rdchem.Mol object at 0x146ef9947ab0>,Cc1[nH]cnc1-c1cccc2c1=C1C=CCC=C1N=2
133,5,0.7721644531131828,purged,<rdkit.Chem.rdchem.Mol object at 0x146ef993fce0>,Cc1nonc1-c1cccc2c1=C1C=CCC=C1N=2
134,5,0.8280148072541629,purged,<rdkit.Chem.rdchem.Mol object at 0x146ef992de90>,O=c1[nH]occ1-c1cccc2c1=C1C=CCC=C1N=2
135,5,0.8402600064920607,purged,<rdkit.Chem.rdchem.Mol object at 0x146ef9946bb0>,Cc1[nH]nnc1C1=NN=NC2=Nc3ccccc3C21
136,5,0.5633748045272545,purged,<rdkit.Chem.rdchem.Mol object at 0x146f209c15d0>,Cc1nonc1-c1cccc2[nH]c3ncccc3c12
137,5,0.5446126883091568,purged,<rdkit.Chem.rdchem.Mol object at 0x146ef98e98f0>,Cc1[nH]nnc1-c1cc[nH]c2nc3ccccc3c1-2
138,5,0.8291907326599748,purged,<rdkit.Chem.rdchem.Mol object at 0x146f20b70540>,Cc1[nH]nnc1-c1cccc2c1=C1C=CCC=C1N=2
139,5,0.8126463399886004,purged,<rdkit.Chem.rdchem.Mol object at 0x146f209c0220>,Cc1[nH]ncc1-c1nncc2c1=C1C=CCC=C1N=2
140,5,0.8126463399886004,purged,<rdkit.Chem.rdchem.Mol object at 0x146ef992ce50>,Cc1[nH]nnc1-c1nccc2c1=C1C=CCC=C1N=2
141,5,0.8291907326599748,purged,<rdkit.Chem.rdchem.Mol object at 0x146f48d79440>,Cc1[nH]nnc1-c1cccc2c1=C1C=CCC=C1N=2
142,5,0.8428912604322071,purged,<rdkit.Chem.rdchem.Mol object at 0x146ef993f330>,Cc1[nH]nnc1C1=CC=NC2=Nc3ccccc3C12
143,5,0.5446248988703539,purged,<rdkit.Chem.rdchem.Mol object at 0x146f48d79760>,Cc1[nH]nnc1-c1nccc2[nH]c3ccccc3c12
144,5,0.8225300883749092,purged,<rdkit.Chem.rdchem.Mol object at 0x146ef992e7f0>,Cc1[nH]cnc1-c1cccc2c1=C1C=CCC=C1N=2
145,5,0.8366663117430627,purged,<rdkit.Chem.rdchem.Mol object at 0x146f48d79ee0>,Cc1[nH]nnc1C1=NC=NC2=Nc3ccccc3C21
146,5,0.8225300883749092,purged,<rdkit.Chem.rdchem.Mol object at 0x146ef992e5c0>,Cc1[nH]ncc1-c1cccc2c1=C1C=CCC=C1N=2
147,5,0.8291907326599748,purged,<rdkit.Chem.rdchem.Mol object at 0x146f48d79e90>,Cc1[nH]nnc1-c1cccc2c1=C1C=CCC=C1N=2
148,5,0.5729954283053398,purged,<rdkit.Chem.rdchem.Mol object at 0x146f209c2200>,Cc1[nH]nnc1-c1ccnc2sc3ccccc3c12
149,5,0.7745012529375861,purged,<rdkit.Chem.rdchem.Mol object at 0x146ef992c9a0>,O=C1NC=NC1c1cccc2c1=C1C=CCC=C1N=2
150,5,0.8366663117430627,purged,<rdkit.Chem.rdchem.Mol object at 0x146f48d79850>,Cc1[nH]nnc1C1=NC=NC2=Nc3ccccc3C21
151,5,0.8366663117430627,purged,<rdkit.Chem.rdchem.Mol object at 0x146ef98e8a40>,Cc1[nH]nnc1C1=NC=NC2=Nc3ccccc3C21
152,5,0.7784933833610946,purged,<rdkit.Chem.rdchem.Mol object at 0x146f48d79f30>,Cc1ncnn1C1=CC=NC2=Nc3ccccc3C12
153,5,0.8428912604322071,purged,<rdkit.Chem.rdchem.Mol object at 0x146ef992dfd0>,Cc1[nH]nnc1C1=CC=NC2=Nc3ccccc3C12
154,5,0.8291907326599748,purged,<rdkit.Chem.rdchem.Mol object at 0x146f209c1fd0>,Cc1[nH]ncc1-c1cncc2c1=C1C=CCC=C1N=2
155,5,0.5396216295474774,purged,<rdkit.Chem.rdchem.Mol object at 0x146f209c1ad0>,Nc1[nH]ncc1-c1nccn2nc3ccccc3c12
156,5,0.8291907326599748,purged,<rdkit.Chem.rdchem.Mol object at 0x146ef98e9990>,Cc1[nH]nnc1-c1cccc2c1=C1C=CCC=C1N=2
157,5,0.8291907326599748,purged,<rdkit.Chem.rdchem.Mol object at 0x146ef98e9a80>,Cc1[nH]nnc1-c1cccc2c1=C1C=CCC=C1N=2
158,5,0.7399800183994076,purged,<rdkit.Chem.rdchem.Mol object at 0x146f48d7a390>,O=C1NC=CC1c1nccc2c1C1C=CCN=C1N2
159,5,0.7494602772363891,purged,<rdkit.Chem.rdchem.Mol object at 0x146ef98e9800>,Cn1cncc1C1=c2c(nn3c2=CC=CC3)NC=N1
160,5,0.7981211179319075,purged,<rdkit.Chem.rdchem.Mol object at 0x146ef98ea340>,Nc1[nH]cnc1-c1cccc2c1=C1C=CCC=C1N=2
